Column1,Content ID,Type,Datetime,Category,Score,Sentiments,,,,
11362,bd656a40-09c1-4219-8210-e667136e3734,intrigued,30-06-2020 08:27,culture,45,positive,,,,
11363,bd656a40-09c1-4219-8210-e667136e3734,hate,13-10-2020 13:43,culture,5,negative,,,,
11364,bd656a40-09c1-4219-8210-e667136e3734,want,23-07-2020 09:21,culture,70,positive,,,,
11365,bd656a40-09c1-4219-8210-e667136e3734,scared,20-07-2020 11:26,culture,15,negative,,,,
11366,bd656a40-09c1-4219-8210-e667136e3734,scared,23-09-2020 01:05,culture,15,negative,,,,
11367,bd656a40-09c1-4219-8210-e667136e3734,worried,13-04-2021 08:40,culture,12,negative,,,,
11368,bd656a40-09c1-4219-8210-e667136e3734,hate,07-06-2021 20:04,culture,5,negative,,,,
11369,bd656a40-09c1-4219-8210-e667136e3734,cherish,05-02-2021 14:38,culture,70,positive,,,,
11370,bd656a40-09c1-4219-8210-e667136e3734,disgust,30-01-2021 04:21,culture,0,negative,,,,
11371,bd656a40-09c1-4219-8210-e667136e3734,dislike,24-04-2021 15:38,culture,10,negative,,,,
11372,bd656a40-09c1-4219-8210-e667136e3734,worried,20-01-2021 01:14,culture,12,negative,,,,
11373,bd656a40-09c1-4219-8210-e667136e3734,like,29-07-2020 12:59,culture,50,positive,,,,
11374,bd656a40-09c1-4219-8210-e667136e3734,hate,15-12-2020 03:06,culture,5,negative,,,,
11375,bd656a40-09c1-4219-8210-e667136e3734,disgust,28-10-2020 19:55,culture,0,negative,,,,
11376,bd656a40-09c1-4219-8210-e667136e3734,peeking,06-04-2021 06:50,culture,35,neutral,,,,
11377,bd656a40-09c1-4219-8210-e667136e3734,worried,07-04-2021 22:22,culture,12,negative,,,,
11378,bd656a40-09c1-4219-8210-e667136e3734,heart,15-04-2021 12:05,culture,60,positive,,,,
11379,bd656a40-09c1-4219-8210-e667136e3734,peeking,06-12-2020 15:52,culture,35,neutral,,,,
11380,bd656a40-09c1-4219-8210-e667136e3734,disgust,10-03-2021 01:44,culture,0,negative,,,,
11381,bd656a40-09c1-4219-8210-e667136e3734,want,09-10-2020 10:28,culture,70,positive,,,,
11382,bd656a40-09c1-4219-8210-e667136e3734,want,01-07-2020 06:28,culture,70,positive,,,,
11383,bd656a40-09c1-4219-8210-e667136e3734,dislike,28-09-2020 05:43,culture,10,negative,,,,
11384,bd656a40-09c1-4219-8210-e667136e3734,want,02-07-2020 15:36,culture,70,positive,,,,
11385,bd656a40-09c1-4219-8210-e667136e3734,dislike,26-10-2020 16:31,culture,10,negative,,,,
11386,bd656a40-09c1-4219-8210-e667136e3734,indifferent,06-04-2021 15:44,culture,20,neutral,,,,
11387,bd656a40-09c1-4219-8210-e667136e3734,love,25-10-2020 04:08,culture,65,positive,,,,
11388,bd656a40-09c1-4219-8210-e667136e3734,indifferent,08-07-2020 10:54,culture,20,neutral,,,,
11389,bd656a40-09c1-4219-8210-e667136e3734,peeking,26-01-2021 22:48,culture,35,neutral,,,,
11390,bd656a40-09c1-4219-8210-e667136e3734,dislike,03-12-2020 06:19,culture,10,negative,,,,
11391,bd656a40-09c1-4219-8210-e667136e3734,intrigued,06-10-2020 04:29,culture,45,positive,,,,
11393,28fbf4cf-c354-418c-8672-b7f2fee75b00,scared,20-04-2021 00:38,culture,15,negative,,,,
11394,28fbf4cf-c354-418c-8672-b7f2fee75b00,heart,22-01-2021 07:33,culture,60,positive,,,,
11395,28fbf4cf-c354-418c-8672-b7f2fee75b00,love,18-08-2020 01:16,culture,65,positive,,,,
11396,28fbf4cf-c354-418c-8672-b7f2fee75b00,worried,27-09-2020 04:33,culture,12,negative,,,,
11397,28fbf4cf-c354-418c-8672-b7f2fee75b00,cherish,14-09-2020 00:18,culture,70,positive,,,,
11398,28fbf4cf-c354-418c-8672-b7f2fee75b00,indifferent,11-04-2021 13:18,culture,20,neutral,,,,
11399,28fbf4cf-c354-418c-8672-b7f2fee75b00,heart,27-07-2020 13:09,culture,60,positive,,,,
11400,28fbf4cf-c354-418c-8672-b7f2fee75b00,scared,30-10-2020 18:47,culture,15,negative,,,,
11401,28fbf4cf-c354-418c-8672-b7f2fee75b00,want,17-08-2020 01:12,culture,70,positive,,,,
11402,28fbf4cf-c354-418c-8672-b7f2fee75b00,interested,21-09-2020 22:44,culture,30,positive,,,,
11404,afe1fed5-5639-45c7-89f8-ce9d1078c910,disgust,31-12-2020 21:38,cooking,0,negative,,,,
11405,afe1fed5-5639-45c7-89f8-ce9d1078c910,intrigued,25-03-2021 18:22,cooking,45,positive,,,,
11406,afe1fed5-5639-45c7-89f8-ce9d1078c910,like,28-12-2020 13:37,cooking,50,positive,,,,
11407,afe1fed5-5639-45c7-89f8-ce9d1078c910,intrigued,24-08-2020 12:09,cooking,45,positive,,,,
11408,afe1fed5-5639-45c7-89f8-ce9d1078c910,adore,28-05-2021 09:58,cooking,72,positive,,,,
11409,afe1fed5-5639-45c7-89f8-ce9d1078c910,indifferent,30-05-2021 15:02,cooking,20,neutral,,,,
11410,afe1fed5-5639-45c7-89f8-ce9d1078c910,super love,21-05-2021 16:11,cooking,75,positive,,,,
11411,afe1fed5-5639-45c7-89f8-ce9d1078c910,super love,05-05-2021 08:34,cooking,75,positive,,,,
11412,afe1fed5-5639-45c7-89f8-ce9d1078c910,scared,03-01-2021 23:58,cooking,15,negative,,,,
11413,afe1fed5-5639-45c7-89f8-ce9d1078c910,like,03-01-2021 17:32,cooking,50,positive,,,,
11414,afe1fed5-5639-45c7-89f8-ce9d1078c910,worried,18-08-2020 11:32,cooking,12,negative,,,,
11415,afe1fed5-5639-45c7-89f8-ce9d1078c910,heart,22-10-2020 20:05,cooking,60,positive,,,,
11416,afe1fed5-5639-45c7-89f8-ce9d1078c910,dislike,17-10-2020 08:50,cooking,10,negative,,,,
11417,afe1fed5-5639-45c7-89f8-ce9d1078c910,hate,27-12-2020 05:07,cooking,5,negative,,,,
11418,afe1fed5-5639-45c7-89f8-ce9d1078c910,super love,15-11-2020 13:14,cooking,75,positive,,,,
11419,afe1fed5-5639-45c7-89f8-ce9d1078c910,disgust,21-10-2020 20:36,cooking,0,negative,,,,
11420,afe1fed5-5639-45c7-89f8-ce9d1078c910,scared,07-04-2021 18:40,cooking,15,negative,,,,
11421,afe1fed5-5639-45c7-89f8-ce9d1078c910,scared,26-06-2020 14:56,cooking,15,negative,,,,
11422,afe1fed5-5639-45c7-89f8-ce9d1078c910,hate,08-07-2020 08:40,cooking,5,negative,,,,
11423,afe1fed5-5639-45c7-89f8-ce9d1078c910,adore,03-03-2021 18:58,cooking,72,positive,,,,
11424,afe1fed5-5639-45c7-89f8-ce9d1078c910,hate,13-10-2020 07:58,cooking,5,negative,,,,
11425,afe1fed5-5639-45c7-89f8-ce9d1078c910,super love,26-08-2020 20:40,cooking,75,positive,,,,
11426,afe1fed5-5639-45c7-89f8-ce9d1078c910,peeking,23-02-2021 20:06,cooking,35,neutral,,,,
11427,afe1fed5-5639-45c7-89f8-ce9d1078c910,love,26-09-2020 14:47,cooking,65,positive,,,,
11428,afe1fed5-5639-45c7-89f8-ce9d1078c910,love,10-02-2021 13:32,cooking,65,positive,,,,
11429,afe1fed5-5639-45c7-89f8-ce9d1078c910,peeking,19-12-2020 21:36,cooking,35,neutral,,,,
11430,afe1fed5-5639-45c7-89f8-ce9d1078c910,dislike,23-03-2021 02:39,cooking,10,negative,,,,
11431,afe1fed5-5639-45c7-89f8-ce9d1078c910,dislike,06-08-2020 00:06,cooking,10,negative,,,,
11432,afe1fed5-5639-45c7-89f8-ce9d1078c910,dislike,23-10-2020 05:10,cooking,10,negative,,,,
11433,afe1fed5-5639-45c7-89f8-ce9d1078c910,like,13-05-2021 14:29,cooking,50,positive,,,,
11434,afe1fed5-5639-45c7-89f8-ce9d1078c910,disgust,17-11-2020 17:59,cooking,0,negative,,,,
11436,af6c5966-dfe7-460b-9853-62ed9f18aed4,cherish,21-07-2020 03:32,technology,70,positive,,,,
11437,af6c5966-dfe7-460b-9853-62ed9f18aed4,interested,07-06-2021 22:10,technology,30,positive,,,,
11438,af6c5966-dfe7-460b-9853-62ed9f18aed4,worried,05-05-2021 22:16,technology,12,negative,,,,
11439,af6c5966-dfe7-460b-9853-62ed9f18aed4,intrigued,25-12-2020 18:52,technology,45,positive,,,,
11440,af6c5966-dfe7-460b-9853-62ed9f18aed4,disgust,09-12-2020 05:32,technology,0,negative,,,,
11441,af6c5966-dfe7-460b-9853-62ed9f18aed4,love,29-04-2021 09:06,technology,65,positive,,,,
11442,af6c5966-dfe7-460b-9853-62ed9f18aed4,indifferent,09-09-2020 22:34,technology,20,neutral,,,,
11443,af6c5966-dfe7-460b-9853-62ed9f18aed4,hate,18-07-2020 03:10,technology,5,negative,,,,
11444,af6c5966-dfe7-460b-9853-62ed9f18aed4,like,01-09-2020 05:15,technology,50,positive,,,,
11445,af6c5966-dfe7-460b-9853-62ed9f18aed4,hate,07-01-2021 01:06,technology,5,negative,,,,
11446,af6c5966-dfe7-460b-9853-62ed9f18aed4,intrigued,08-02-2021 15:10,technology,45,positive,,,,
11447,af6c5966-dfe7-460b-9853-62ed9f18aed4,worried,25-03-2021 23:55,technology,12,negative,,,,
11448,af6c5966-dfe7-460b-9853-62ed9f18aed4,want,08-04-2021 20:24,technology,70,positive,,,,
11449,af6c5966-dfe7-460b-9853-62ed9f18aed4,cherish,11-07-2020 02:54,technology,70,positive,,,,
11450,af6c5966-dfe7-460b-9853-62ed9f18aed4,scared,16-06-2021 12:29,technology,15,negative,,,,
11451,af6c5966-dfe7-460b-9853-62ed9f18aed4,adore,16-06-2021 07:03,technology,72,positive,,,,
11452,af6c5966-dfe7-460b-9853-62ed9f18aed4,scared,14-07-2020 08:44,technology,15,negative,,,,
11453,af6c5966-dfe7-460b-9853-62ed9f18aed4,love,07-04-2021 21:31,technology,65,positive,,,,
11454,af6c5966-dfe7-460b-9853-62ed9f18aed4,disgust,07-02-2021 09:49,technology,0,negative,,,,
11455,af6c5966-dfe7-460b-9853-62ed9f18aed4,hate,08-10-2020 14:25,technology,5,negative,,,,
11456,af6c5966-dfe7-460b-9853-62ed9f18aed4,peeking,12-09-2020 20:54,technology,35,neutral,,,,
11457,af6c5966-dfe7-460b-9853-62ed9f18aed4,disgust,12-02-2021 08:00,technology,0,negative,,,,
11458,af6c5966-dfe7-460b-9853-62ed9f18aed4,interested,11-10-2020 21:28,technology,30,positive,,,,
11459,af6c5966-dfe7-460b-9853-62ed9f18aed4,heart,02-09-2020 08:18,technology,60,positive,,,,
11460,af6c5966-dfe7-460b-9853-62ed9f18aed4,scared,29-04-2021 15:05,technology,15,negative,,,,
11461,af6c5966-dfe7-460b-9853-62ed9f18aed4,disgust,16-12-2020 23:09,technology,0,negative,,,,
11462,af6c5966-dfe7-460b-9853-62ed9f18aed4,hate,21-06-2020 07:43,technology,5,negative,,,,
11463,af6c5966-dfe7-460b-9853-62ed9f18aed4,super love,23-09-2020 08:35,technology,75,positive,,,,
11464,af6c5966-dfe7-460b-9853-62ed9f18aed4,heart,22-01-2021 17:36,technology,60,positive,,,,
11465,af6c5966-dfe7-460b-9853-62ed9f18aed4,super love,01-09-2020 06:30,technology,75,positive,,,,
11466,af6c5966-dfe7-460b-9853-62ed9f18aed4,like,13-05-2021 14:58,technology,50,positive,,,,
11467,af6c5966-dfe7-460b-9853-62ed9f18aed4,adore,17-06-2021 11:05,technology,72,positive,,,,
11468,af6c5966-dfe7-460b-9853-62ed9f18aed4,cherish,03-04-2021 13:27,technology,70,positive,,,,
11469,af6c5966-dfe7-460b-9853-62ed9f18aed4,dislike,20-05-2021 06:42,technology,10,negative,,,,
11470,af6c5966-dfe7-460b-9853-62ed9f18aed4,want,06-09-2020 06:42,technology,70,positive,,,,
11471,af6c5966-dfe7-460b-9853-62ed9f18aed4,cherish,13-06-2021 20:33,technology,70,positive,,,,
11472,af6c5966-dfe7-460b-9853-62ed9f18aed4,love,13-08-2020 18:40,technology,65,positive,,,,
11473,af6c5966-dfe7-460b-9853-62ed9f18aed4,dislike,21-07-2020 15:37,technology,10,negative,,,,
11474,af6c5966-dfe7-460b-9853-62ed9f18aed4,disgust,19-03-2021 06:22,technology,0,negative,,,,
11475,af6c5966-dfe7-460b-9853-62ed9f18aed4,intrigued,05-06-2021 09:29,technology,45,positive,,,,
11476,af6c5966-dfe7-460b-9853-62ed9f18aed4,intrigued,11-05-2021 18:02,technology,45,positive,,,,
11477,af6c5966-dfe7-460b-9853-62ed9f18aed4,indifferent,05-12-2020 18:02,technology,20,neutral,,,,
11478,af6c5966-dfe7-460b-9853-62ed9f18aed4,hate,01-04-2021 06:07,technology,5,negative,,,,
11479,af6c5966-dfe7-460b-9853-62ed9f18aed4,dislike,08-04-2021 13:56,technology,10,negative,,,,
11480,af6c5966-dfe7-460b-9853-62ed9f18aed4,intrigued,23-02-2021 04:36,technology,45,positive,,,,
11481,af6c5966-dfe7-460b-9853-62ed9f18aed4,cherish,19-08-2020 00:21,technology,70,positive,,,,
11482,af6c5966-dfe7-460b-9853-62ed9f18aed4,worried,15-11-2020 00:43,technology,12,negative,,,,
11483,af6c5966-dfe7-460b-9853-62ed9f18aed4,adore,09-11-2020 11:07,technology,72,positive,,,,
11485,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,adore,07-07-2020 18:38,public speaking,72,positive,,,,
11486,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,intrigued,10-03-2021 22:54,public speaking,45,positive,,,,
11487,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,like,16-09-2020 11:20,public speaking,50,positive,,,,
11488,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,indifferent,02-11-2020 21:06,public speaking,20,neutral,,,,
11489,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,cherish,17-04-2021 10:27,public speaking,70,positive,,,,
11490,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,cherish,01-05-2021 02:47,public speaking,70,positive,,,,
11491,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,want,20-02-2021 18:28,public speaking,70,positive,,,,
11492,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,disgust,06-12-2020 06:03,public speaking,0,negative,,,,
11493,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,intrigued,01-04-2021 13:22,public speaking,45,positive,,,,
11494,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,interested,26-05-2021 17:22,public speaking,30,positive,,,,
11495,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,super love,11-08-2020 11:57,public speaking,75,positive,,,,
11496,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,disgust,29-01-2021 08:16,public speaking,0,negative,,,,
11497,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,worried,09-03-2021 12:37,public speaking,12,negative,,,,
11498,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,adore,09-07-2020 20:54,public speaking,72,positive,,,,
11499,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,love,09-12-2020 07:26,public speaking,65,positive,,,,
11500,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,scared,19-05-2021 00:36,public speaking,15,negative,,,,
11501,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,adore,20-10-2020 05:54,public speaking,72,positive,,,,
11502,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,disgust,21-08-2020 13:13,public speaking,0,negative,,,,
11503,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,like,01-10-2020 00:24,public speaking,50,positive,,,,
11504,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,like,11-09-2020 12:05,public speaking,50,positive,,,,
11505,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,love,11-08-2020 17:47,public speaking,65,positive,,,,
11506,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,hate,23-01-2021 08:17,public speaking,5,negative,,,,
11507,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,intrigued,16-09-2020 13:30,public speaking,45,positive,,,,
11508,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,super love,29-03-2021 09:47,public speaking,75,positive,,,,
11509,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,cherish,29-12-2020 05:26,public speaking,70,positive,,,,
11510,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,indifferent,21-09-2020 11:57,public speaking,20,neutral,,,,
11511,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,peeking,06-04-2021 08:17,public speaking,35,neutral,,,,
11512,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,intrigued,07-02-2021 02:22,public speaking,45,positive,,,,
11513,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,heart,27-11-2020 01:53,public speaking,60,positive,,,,
11514,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,dislike,19-12-2020 02:41,public speaking,10,negative,,,,
11515,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,intrigued,23-10-2020 01:36,public speaking,45,positive,,,,
11516,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,intrigued,25-05-2021 14:14,public speaking,45,positive,,,,
11517,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,intrigued,17-08-2020 05:11,public speaking,45,positive,,,,
11519,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,scared,26-02-2021 06:56,healthy eating,15,negative,,,,
11520,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,scared,19-11-2020 14:54,healthy eating,15,negative,,,,
11521,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,cherish,30-05-2021 06:17,healthy eating,70,positive,,,,
11522,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,hate,09-05-2021 13:40,healthy eating,5,negative,,,,
11523,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,indifferent,28-11-2020 18:15,healthy eating,20,neutral,,,,
11524,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,like,18-02-2021 10:57,healthy eating,50,positive,,,,
11525,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,scared,07-10-2020 14:55,healthy eating,15,negative,,,,
11526,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,super love,26-09-2020 10:00,healthy eating,75,positive,,,,
11527,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,cherish,22-02-2021 23:46,healthy eating,70,positive,,,,
11528,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,like,31-07-2020 17:46,healthy eating,50,positive,,,,
11529,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,cherish,04-11-2020 12:06,healthy eating,70,positive,,,,
11530,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,love,29-09-2020 10:16,healthy eating,65,positive,,,,
11531,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,intrigued,18-04-2021 10:25,healthy eating,45,positive,,,,
11532,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,intrigued,16-10-2020 15:04,healthy eating,45,positive,,,,
11533,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,indifferent,15-10-2020 12:21,healthy eating,20,neutral,,,,
11534,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,like,18-12-2020 18:13,healthy eating,50,positive,,,,
11535,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,adore,12-07-2020 10:54,healthy eating,72,positive,,,,
11536,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,hate,07-08-2020 23:05,healthy eating,5,negative,,,,
11537,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,cherish,28-07-2020 20:32,healthy eating,70,positive,,,,
11538,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,indifferent,09-05-2021 15:19,healthy eating,20,neutral,,,,
11539,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,scared,11-06-2021 04:27,healthy eating,15,negative,,,,
11540,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,adore,28-03-2021 14:13,healthy eating,72,positive,,,,
11541,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,dislike,28-09-2020 07:10,healthy eating,10,negative,,,,
11542,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,cherish,14-02-2021 03:20,healthy eating,70,positive,,,,
11543,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,indifferent,22-10-2020 04:43,healthy eating,20,neutral,,,,
11544,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,super love,19-06-2020 19:46,healthy eating,75,positive,,,,
11546,57528f91-7b0d-4120-acaf-82ee87f6df7d,adore,20-10-2020 12:35,education,72,positive,,,,
11547,57528f91-7b0d-4120-acaf-82ee87f6df7d,worried,31-03-2021 13:32,education,12,negative,,,,
11548,57528f91-7b0d-4120-acaf-82ee87f6df7d,intrigued,10-03-2021 21:03,education,45,positive,,,,
11549,57528f91-7b0d-4120-acaf-82ee87f6df7d,intrigued,22-02-2021 21:15,education,45,positive,,,,
11550,57528f91-7b0d-4120-acaf-82ee87f6df7d,scared,27-09-2020 13:02,education,15,negative,,,,
11551,57528f91-7b0d-4120-acaf-82ee87f6df7d,dislike,21-09-2020 05:22,education,10,negative,,,,
11552,57528f91-7b0d-4120-acaf-82ee87f6df7d,disgust,01-12-2020 00:44,education,0,negative,,,,
11553,57528f91-7b0d-4120-acaf-82ee87f6df7d,love,04-10-2020 21:42,education,65,positive,,,,
11554,57528f91-7b0d-4120-acaf-82ee87f6df7d,super love,08-09-2020 03:25,education,75,positive,,,,
11555,57528f91-7b0d-4120-acaf-82ee87f6df7d,peeking,11-04-2021 03:54,education,35,neutral,,,,
11556,57528f91-7b0d-4120-acaf-82ee87f6df7d,scared,14-06-2021 03:41,education,15,negative,,,,
11557,57528f91-7b0d-4120-acaf-82ee87f6df7d,worried,19-10-2020 01:26,education,12,negative,,,,
11558,57528f91-7b0d-4120-acaf-82ee87f6df7d,peeking,20-07-2020 18:14,education,35,neutral,,,,
11559,57528f91-7b0d-4120-acaf-82ee87f6df7d,love,10-01-2021 22:44,education,65,positive,,,,
11560,57528f91-7b0d-4120-acaf-82ee87f6df7d,like,14-04-2021 14:42,education,50,positive,,,,
11561,57528f91-7b0d-4120-acaf-82ee87f6df7d,scared,10-02-2021 17:42,education,15,negative,,,,
11562,57528f91-7b0d-4120-acaf-82ee87f6df7d,scared,18-04-2021 23:23,education,15,negative,,,,
11563,57528f91-7b0d-4120-acaf-82ee87f6df7d,adore,06-12-2020 12:19,education,72,positive,,,,
11564,57528f91-7b0d-4120-acaf-82ee87f6df7d,interested,31-10-2020 10:21,education,30,positive,,,,
11565,57528f91-7b0d-4120-acaf-82ee87f6df7d,intrigued,21-04-2021 20:15,education,45,positive,,,,
11566,57528f91-7b0d-4120-acaf-82ee87f6df7d,cherish,27-01-2021 19:20,education,70,positive,,,,
11567,57528f91-7b0d-4120-acaf-82ee87f6df7d,worried,01-08-2020 14:48,education,12,negative,,,,
11568,57528f91-7b0d-4120-acaf-82ee87f6df7d,indifferent,29-09-2020 07:22,education,20,neutral,,,,
11569,57528f91-7b0d-4120-acaf-82ee87f6df7d,want,16-11-2020 10:44,education,70,positive,,,,
11570,57528f91-7b0d-4120-acaf-82ee87f6df7d,cherish,17-05-2021 09:03,education,70,positive,,,,
11571,57528f91-7b0d-4120-acaf-82ee87f6df7d,like,07-07-2020 14:07,education,50,positive,,,,
11572,57528f91-7b0d-4120-acaf-82ee87f6df7d,worried,11-01-2021 13:44,education,12,negative,,,,
11573,57528f91-7b0d-4120-acaf-82ee87f6df7d,dislike,10-09-2020 00:31,education,10,negative,,,,
11574,57528f91-7b0d-4120-acaf-82ee87f6df7d,interested,30-04-2021 11:41,education,30,positive,,,,
11575,57528f91-7b0d-4120-acaf-82ee87f6df7d,cherish,11-10-2020 00:50,education,70,positive,,,,
11577,a82b8250-08aa-47a5-97c4-19f30f236179,interested,10-11-2020 15:32,culture,30,positive,,,,
11578,a82b8250-08aa-47a5-97c4-19f30f236179,heart,20-09-2020 17:35,culture,60,positive,,,,
11579,a82b8250-08aa-47a5-97c4-19f30f236179,peeking,27-06-2020 13:33,culture,35,neutral,,,,
11580,a82b8250-08aa-47a5-97c4-19f30f236179,interested,25-07-2020 09:43,culture,30,positive,,,,
11581,a82b8250-08aa-47a5-97c4-19f30f236179,intrigued,16-05-2021 18:23,culture,45,positive,,,,
11582,a82b8250-08aa-47a5-97c4-19f30f236179,cherish,12-03-2021 07:14,culture,70,positive,,,,
11583,a82b8250-08aa-47a5-97c4-19f30f236179,scared,15-03-2021 12:37,culture,15,negative,,,,
11584,a82b8250-08aa-47a5-97c4-19f30f236179,scared,23-10-2020 08:31,culture,15,negative,,,,
11585,a82b8250-08aa-47a5-97c4-19f30f236179,cherish,01-06-2021 08:40,culture,70,positive,,,,
11586,a82b8250-08aa-47a5-97c4-19f30f236179,interested,20-09-2020 07:21,culture,30,positive,,,,
11587,a82b8250-08aa-47a5-97c4-19f30f236179,cherish,04-08-2020 00:47,culture,70,positive,,,,
11588,a82b8250-08aa-47a5-97c4-19f30f236179,interested,13-08-2020 05:28,culture,30,positive,,,,
11589,a82b8250-08aa-47a5-97c4-19f30f236179,cherish,27-11-2020 13:05,culture,70,positive,,,,
11590,a82b8250-08aa-47a5-97c4-19f30f236179,cherish,27-08-2020 06:52,culture,70,positive,,,,
11591,a82b8250-08aa-47a5-97c4-19f30f236179,indifferent,29-03-2021 18:07,culture,20,neutral,,,,
11592,a82b8250-08aa-47a5-97c4-19f30f236179,indifferent,10-08-2020 23:24,culture,20,neutral,,,,
11593,a82b8250-08aa-47a5-97c4-19f30f236179,peeking,26-09-2020 02:33,culture,35,neutral,,,,
11594,a82b8250-08aa-47a5-97c4-19f30f236179,super love,06-11-2020 10:51,culture,75,positive,,,,
11595,a82b8250-08aa-47a5-97c4-19f30f236179,hate,11-08-2020 00:53,culture,5,negative,,,,
11596,a82b8250-08aa-47a5-97c4-19f30f236179,peeking,03-01-2021 16:01,culture,35,neutral,,,,
11597,a82b8250-08aa-47a5-97c4-19f30f236179,worried,30-03-2021 00:01,culture,12,negative,,,,
11598,a82b8250-08aa-47a5-97c4-19f30f236179,worried,18-07-2020 14:28,culture,12,negative,,,,
11599,a82b8250-08aa-47a5-97c4-19f30f236179,disgust,08-05-2021 18:39,culture,0,negative,,,,
11600,a82b8250-08aa-47a5-97c4-19f30f236179,super love,04-12-2020 18:08,culture,75,positive,,,,
